 Псковская обл, Псков г; Народная ул, дом № 14,пом.1005;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Николая Васильева ул, дом № 69;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Октябрьский пр-кт, дом № 37/2;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Олега Зобова пер, дом № 17-а;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Петровская ул, дом № 8;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рижский пр-кт, дом № 16;;10:00-21:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рижский пр-кт, дом № 41;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рижский пр-кт, дом № 42 Б;;08:30-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рижский пр-кт, дом № 57;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рокоссовского ул, дом № 10-а;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рокоссовского ул, дом № 38а;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Рокоссовского ул, дом № 42;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Советская ул, дом № 56/2;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Советской Армии ул, дом № 16;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Труда ул, дом № 50А;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Юбилейная ул, дом № 38;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Юбилейная ул, дом № 40;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Юбилейная ул, дом № 43 В;;09:30-21:30;;Магнит;Гипермаркет
 Псковская обл, Псков г; Юбилейная ул, дом № 55а;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Юбилейная ул, дом № 62А;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Яна Фабрициуса ул, дом № 10;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Псков г; Яна Фабрициуса ул, дом № 5а;;09:00-23:00;;Магнит;Гипермаркет
 Псковская обл, Пустошкинский р-н, Пустошка г; Революции ул, дом № 22;;08:30-22:00;;Магнит;Гипермаркет
 Псковская обл, Пустошкинский р-н, Пустошка г; Т.Птичкиной ул, дом № 28;;08:30-21:30;;Магнит;Гипермаркет
 Псковская обл, Пыталовский р-н, Пыталово г; Красноармейская ул, дом № 49;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Дедовичский р-н, Дедовичи рп, Октябрьская ул, дом № 21а; Псковская обл, Дедовичский р-н, Дедовичи рп, Октябрьская ул, дом № 21а;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Дедовичский р-н, Дедовичи рп, Садовая ул, дом № 20; Псковская обл, Дедовичский р-н, Дедовичи рп, Садовая ул, дом № 20;;08:30-21:30;;Магнит;Гипермаркет
 Псковская обл, Себежский р-н, Идрица рп, Ленина ул, дом № 25; Псковская обл, Себежский р-н, Идрица рп, Ленина ул, дом № 25;;08:30-21:30;;Магнит;Гипермаркет
 Псковская обл, Себежский р-н, Идрица рп, Ленина ул, дом № 45; Псковская обл, Себежский р-н, Идрица рп, Ленина ул, дом № 45;;08:30-21:00;;Магнит;Гипермаркет
 Псковская обл, Локнянский р-н, Локня рп, Первомайская ул, дом № 64; Псковская обл, Локнянский р-н, Локня рп, Первомайская ул, дом № 64;;08:30-21:30;;Магнит;Гипермаркет
 Псковская обл, Палкинский р-н, Палкино рп, Изборская ул, дом № 10; Псковская обл, Палкинский р-н, Палкино рп, Изборская ул, дом № 10;;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Плюсский р-н, Плюсса рп, Комсомольская ул, дом № 3; Псковская обл, Плюсский р-н, Плюсса рп, Комсомольская ул, дом № 3;;08:30-21:30;;Магнит;Гипермаркет
 Псковская обл, Пушкиногорский р-н, Пушкинские Горы рп, Ленина ул, дом № 42; Псковская обл, Пушкиногорский р-н, Пушкинские Горы рп, Ленина ул, дом № 42;;08:30-22:00;;Магнит;Гипермаркет
 Псковская обл, Пушкиногорский р-н, Пушкинские Горы рп, Новоржевская ул, дом № 25; Псковская обл, Пушкиногорский р-н, Пушкинские Горы рп, Новоржевская ул, дом № 25;;09:00-22:00;;Магнит;Гипермаркет
" Псковская обл, Псковский р-н, С.п. ""Завеличенская волость"", 0,5 км. южнее д. Борисовичи, дом № пом.1";" Псковская обл, Псковский р-н, С.п. ""Завеличенская волость"", 0,5 км. южнее д. Борисовичи, дом № пом.1";;09:00-22:00;;Магнит;Гипермаркет
 Псковская обл, Себежский р-н, Себеж г; 7 Ноября ул, дом № 42-Б;;08:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Аша г; Краснофлотцев ул, дом № 1, корпус а;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Аша г; Ленина ул, дом № 43;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Аша г; Озимина ул, дом № 13;;08:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Бакал г; Ленина ул, дом № 4,а;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Бакал г; Октябрьская ул, дом № 6;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Бакал г; Строителей ул, дом № 16;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Верхнеуральский р-н, Верхнеуральск г; Мира ул, дом № 133;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Верхнеуральский р-н, Верхнеуральск г; Советская ул, дом № 18;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Верхний Уфалей г; Бабикова ул, дом № 97,,99;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Верхний Уфалей г; Карла Маркса ул, дом № 182;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Верхний Уфалей г; Ленина ул, дом № 157/1;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Еманжелинский р-н, Еманжелинск г; Чайковского ул, дом № 18;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Еманжелинский р-н, Еманжелинск г; Чкалова ул, дом № 14;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; 40-летия Победы ул, дом № 17;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; 40-летия Победы ул, дом № 26, корпус Б;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; 40-летия Победы ул, дом № 50;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Грибоедова ул, дом № 1-А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Дворцовая ул, дом № 22;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им В.И.Ленина ул, дом № 2;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Карла Маркса ул, дом № 37,а;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Карла Маркса ул, дом № 4, помещение 2;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Карла Маркса ул, дом № 45;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им П.А.Румянцева ул, дом № 20;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им П.П. Аносова ул, дом № 180;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Ю.А. Гагарина 3-й мкр пр-кт, дом № 14,А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Ю.А. Гагарина 8-я линия пр-кт, дом № 7;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Ю.А.Гагарина 1-я линия пр-кт, дом № 18;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Ю.А.Гагарина 1-я линия пр-кт, дом № 9-А;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; им Ю.А.Гагарина 3-й мкр пр-кт, дом № 10, А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Машиностроителей ул, дом № 37;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Мира пр-кт, дом № 24;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Нижне-Заводская 1-я ул, дом № 59;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Парковый проезд, дом № 1;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Профсоюзов проезд, дом № 2;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Северо-Запад 2-й кв-л, дом № 21;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Златоуст г; Строителей ул, дом № 10, А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Карабаш г; Металлургов ул, дом № 14, пом. 1;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Карталинский р-н, Карталы г; Жданова ул, дом № 7;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Карталинский р-н, Карталы г; Октябрьская ул, дом № 52а;;08:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Карталинский р-н, Карталы г; Пушкина ул, дом № 21, корпус А;;09:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Каслинский р-н, Касли г; Ленина ул, дом № 57;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Каслинский р-н, Касли г; Ленина ул, дом № 8/2, помещение 1,2;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Катав-Ивановский р-н, Катав-Ивановск г; Дмитрия Тараканова ул, дом № 16;;08:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Катав-Ивановский р-н, Катав-Ивановск г; Караваева ул, дом № 46 б-3,помещение 1/1;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Бажово рп, 21 Партсъезда ул, дом № 6;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Гольца ул, дом № 16;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Гольца ул, дом № 5-а;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Ильича пр-кт, дом № 12А;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Ильича пр-кт, дом № 13, помещение №7;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Коммунистическая ул, дом № 26-А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Ленина ул, дом № 51;;08:30-20:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г;" Лихачева ул, дом № 6 ""А""";;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Победы пр-кт, дом № 28, помещение 1;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Северная (бывший РП Октябрьский) ул, дом № 27;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Славы пр-кт, дом № 32, пом. Блок 3;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Славы пр-кт, дом № 5;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Тореза пер, дом № 2;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Копейск г; Чернышевского ул, дом № 15, корпус а;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Коркино г; 30 лет ВЛКСМ ул, дом № 181;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Коркино г; 30 лет ВЛКСМ ул, дом № 39;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Коркино г; 30 лет ВЛКСМ ул, дом № 6а;;09:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Коркино г; Больничная ул, дом № 1;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Коркино г; Мира ул, дом № 10;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Кусинский р-н, Куса г; Свердлова ул, дом № 26;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Кусинский р-н, Куса г;" Юрия Гагарина ул, дом № 42 ""А""";;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Кыштым г; Карла Либкнехта ул, дом № 115;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Кыштым г; Ленина ул, дом № 16 помещение 2;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Кыштым г; Чернышевского ул, дом № 3,помещение 1;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; 50-летия Магнитки ул, дом № 37, корпус а;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Бориса Ручьева ул, дом № 7, корпус б;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Вокзальная ул, дом № 66;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ворошилова ул, дом № 10;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ворошилова ул, дом № 7;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Галиуллина ул, дом № 5, корпус А;;09:30-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Грязнова ул, дом № 39;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Доменщиков ул, дом № 19;;10:00-23:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Жукова ул, дом № 4;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Зеленый лог ул, дом № 27;;10:00-23:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; имени газеты Правда ул, дом № 50;;09:30-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 164;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 178;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 192;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 216;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 22, корпус А;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 57;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Карла Маркса пр-кт, дом № 76;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Комсомольская ул, дом № 16;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Комсомольская ул, дом № 36;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ленина пр-кт, дом № 104;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ленина пр-кт, дом № 126, корпус 1;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ленина пр-кт, дом № 145;;10:00-23:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ленина пр-кт, дом № 50;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ленина пр-кт, дом № 84, неж.пом. №1;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Ленинградская ул, дом № 13, корпус 1;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Металлургов пр-кт, дом № 2;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Московская ул, дом № 22;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Октябрьская ул, дом № 12 пом. №16. пом. №30;;09:30-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Пушкина пр-кт, дом № 34,помещение 20,21,22;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Рубинштейна ул, дом № 3;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Сиреневый проезд, дом № 20;;08:30-23:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советская ул, дом № 117;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советская ул, дом № 178,А;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советская ул, дом № 20;;10:00-23:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советская ул, дом № 70;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советский пер, дом № 12, корпус а;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советской Армии ул, дом № 1, корпус 1;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советской Армии ул, дом № 15/1;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Советской Армии ул, дом № 31, корпус а;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Суворова ул, дом № 111;;10:00-23:00;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Труда ул, дом № 28;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Уральская ул, дом № 42;;10:00-22:30;;Магнит;Гипермаркет
 Челябинская обл, Магнитогорск г; Чапаева ул, дом № 18;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; 8 Марта ул, дом № 142;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; 8 Марта ул, дом № 150;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Автозаводцев пр-кт, дом № 10;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Готвальда ул, дом № 17;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Керченская ул, дом № 30;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Ленина ул, дом № 2;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Лихачева ул, дом № 24-А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Лихачева ул, дом № 43-а;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Макеева пр-кт, дом № 25а;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Макеева пр-кт, дом № 59;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Октября пр-кт, дом № 31;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Октября пр-кт, дом № 38;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Октября пр-кт, дом № 43-а;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Миасс г; Попова ул, дом № 10;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Миньяр г; Сорокина ул, дом № 63;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Миньяр г; Центральная ул, дом № 10;;08:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Нязепетровский р-н, Нязепетровск г; Комсомольская ул, дом № 4;;08:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Озерск г; Космонавтов ул, дом № 28, корпус 1;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Озерск г, Новогорный п; Октябрьская ул, дом № 5, корпус б;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Озерск г; Свердлова ул, дом № 50а;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Брединский р-н, Бреды п; Торговая ул, дом № 1а;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Брединский р-н, Бреды п; Черемушки мкр, дом № 29а;;09:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Агаповский р-н, Буранный п; Волынцева ул, дом № 7,пом. №1;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Западный п; Раздольная (мкр Залесье) ул, дом № 4а;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Красное Поле п; Солнечная ул, дом № 7;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Мирный п; Ленина ул, дом № 10;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Полетаево п; Пионерская ул, дом № 6;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Роза п; 50 лет Октября ул, дом № 6, корпус 6;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Рощино п; Ленина ул, дом № 11А;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Увельский р-н, Увельский п; Красноармейская ул, дом № 2;;08:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Локомотивный пгт; Ленина ул, дом № 21,2;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Пластовский р-н, Пласт г; Октябрьская ул, дом № 35;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Пластовский р-н, Пласт г; Октябрьская ул, дом № 60,а;;08:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Пластовский р-н, Пласт г; Октябрьская ул, дом № 61, в;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Бердяуш рп, Советская ул, дом № 29; Челябинская обл, Саткинский р-н, Бердяуш рп, Советская ул, дом № 29;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Кропачево рп, Свердлова ул, дом № 28Г/2; Челябинская обл, Ашинский р-н, Кропачево рп, Свердлова ул, дом № 28Г/2;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Кусинский р-н, Магнитка рп, Карла Маркса ул, дом № 14; Челябинская обл, Кусинский р-н, Магнитка рп, Карла Маркса ул, дом № 14;;08:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Верхнеуральский р-н, Межозерный рп, Восточная ул, дом № 5,1; Челябинская обл, Верхнеуральский р-н, Межозерный рп, Восточная ул, дом № 5,1;;10:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Первомайский рп, Мира ул, дом № 1б; Челябинская обл, Коркинский р-н, Первомайский рп, Мира ул, дом № 1б;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Коркинский р-н, Первомайский рп, Пушкина ул, дом № 1; Челябинская обл, Коркинский р-н, Первомайский рп, Пушкина ул, дом № 1;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Агаповский р-н, Агаповка с; Пролетарская ул, дом № 2/1, помещение 2;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Агаповский р-н, Агаповка с; Пролетарская ул, дом № 47,помещение №1;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Аргаяшский р-н, Аргаяш с; Комсомольская ул, дом № 8;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Аргаяшский р-н, Аргаяш с; Ленина ул, дом № 28;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Варненский р-н, Варна с; Октябрьская ул, дом № 127;;09:30-21:00;;Магнит;Гипермаркет
 Челябинская обл, Варненский р-н, Варна с; Пролетарская ул, дом № 43;;10:00-23:00;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Долгодеревенское с; Советская ул, дом № 25б;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Еткульский р-н, Еткуль с; Первомайская ул, дом № 1, Б;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Кизильский р-н, Кизильское с; Советская ул, дом № 71;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Сосновский р-н, Кременкуль с; Ленина ул, дом № 15-а/1;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Кунашакский р-н, Кунашак с; Ленина ул, дом № 80;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Красноармейский р-н, Миасское с; Садовая ул, дом № 1,б;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Октябрьский р-н, Октябрьское с; Ленина ул, дом № 38;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Уйский р-н, Уйское с; Ленина ул, дом № 17, корпус а;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Нагайбакский р-н, Фершампенуаз с; Карла Маркса ул, дом № 34;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Чесменский р-н, Чесма с; Кирова ул, дом № 47;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Бочарова ул, дом № 9;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Ленина ул, дом № 19;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Мира пр-кт, дом № 5;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Пролетарская ул, дом № 33;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Свободы ул, дом № 16а;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Солнечная ул, дом № 2;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Саткинский р-н, Сатка г; Солнечная ул, дом № 21А;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Сим г; Пушкина ул;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Ашинский р-н, Сим г; Революции ул, дом № 7;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Снежинск г; Мира пр-кт, дом № 19;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Снежинск г; Победы ул, дом № 3;;09:30-22:00;;Магнит;Гипермаркет
 Челябинская обл, Снежинск г; Свердлова ул, дом № 15;;10:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Трехгорный г; Мира ул, дом № 32;;09:00-21:30;;Магнит;Гипермаркет
 Челябинская обл, Трехгорный г; Прохача ул, дом № 12;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Троицк г; 10-й кв-л, дом № 7;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Троицк г; 5-й мкр, дом № 12;;09:00-22:00;;Магнит;Гипермаркет
 Челябинская обл, Троицк г; Гагарина ул, дом № 14,А;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Троицк г; Гагарина ул, дом № 34;;09:00-21:00;;Магнит;Гипермаркет
 Челябинская обл, Троицк г; Гагарина ул, дом № 88;;09:30-21:30;;Магнит;Гипермаркет
 Челябинская обл, Троицк г; Жиркомбинат мкр, дом № 21а;;09:00-22:00;;Магнит;Гипермаркет
